Combo.FIPS,CBP.2.Digit.NAICS,employees
50007,99,25
50009,0,761
50009,11,21
50009,21,19
50009,22,19
50009,23,37
50009,31,499
50009,42,19
50009,44,78
50009,48,99
50009,51,19
50009,52,19
50009,53,19
50009,54,19
50009,56,19
50009,62,99
50009,71,19
50009,72,47
50009,81,44
50011,0,11745
50011,11,99
50011,21,99
50011,22,99
50011,23,363
50011,31,2838
50011,42,668
50011,44,2010
50011,48,536
50011,51,123
50011,52,309
50011,53,92
50011,54,540
50011,56,392
50011,61,99
50011,62,2537
50011,71,32
50011,72,848
50011,81,344
50011,99,19
50013,0,610
50013,11,19
50013,21,19
50013,23,249
50013,31,99
50013,42,19
50013,44,130
50013,48,41
50013,51,19
50013,52,19
50013,53,19
50013,54,42
50013,56,19
50013,61,19
50013,62,61
50013,71,10
50013,72,60
50013,81,99
50015,0,9974
50015,11,19
50015,21,19
50015,22,99
50015,23,561
50015,31,413
50015,42,212
50015,44,1562
50015,48,106
50015,51,135
50015,52,228
50015,53,131
50015,54,374
50015,55,19
50015,56,221
50015,61,162
50015,62,1434
50015,71,154
50015,72,3839
50015,81,325
50015,99,3
50017,0,6074
50017,11,99
50017,21,19
50017,22,19
50017,23,542
50017,31,557
50017,42,150
50017,44,1016
50017,48,133
50017,51,90
50017,52,249
50017,53,31
50017,54,348
50017,55,99
50017,56,144
50017,61,999
50017,62,1322
50017,71,249
50017,72,522
50017,81,252
50017,99,19
50019,0,7624
50019,11,19
50019,21,19
50019,22,19
50019,23,509
50019,31,2499
50019,42,313
50019,44,1373
50019,48,231
50019,51,86
50019,52,217
50019,53,60
50019,54,149
50019,55,19
50019,56,99
50019,61,171
50019,62,1663
50019,71,66
50019,72,945
50019,81,289
50019,99,19
50021,0,24516
50021,11,9
50021,21,499
50021,22,999
50021,23,1231
50021,31,3149
50021,42,872
50021,44,4328
50021,48,293
50021,51,467
50021,52,655
50021,53,278
50021,54,701
50021,55,249
50021,56,950
50021,61,757
50021,62,4625
50021,71,2499
50021,72,2918
50021,81,861
50021,99,19
50023,0,25982
50023,11,25
50023,21,99
50023,22,146
50023,23,1078
50023,31,2925
50023,42,1078
50023,44,3831
50023,48,542
50023,51,480
50023,52,2275
50023,53,245
50023,54,1096
50023,55,410
50023,56,554
50023,61,2315
50023,62,4074
50023,71,423
50023,72,3191
50023,81,1243
50023,99,99
50025,0,21295
50025,11,249
50025,21,19
50025,22,999
50025,23,829
50025,31,1938
50025,42,1330
50025,44,2642
50025,48,497
50025,51,240
50025,52,582
50025,53,226
50025,54,647
50025,55,249
50025,56,551
50025,61,2034
50025,62,2965
50025,71,2499
50025,72,3619
50025,81,623
50025,99,2
50027,0,28924
50027,11,29
50027,21,99
50027,22,66
50027,23,1234
50027,31,1912
50027,42,830
50027,44,2824
50027,48,647
50027,51,723
50027,52,4999
50027,53,235
50027,54,1101
50027,55,99
50027,56,818
50027,61,539
50027,62,9999
50027,71,652
50027,72,3312
50027,81,873
50027,99,19
51000,0,20226
51000,11,19
51000,21,359
51000,22,99
51000,42,1100
51000,44,19
51000,51,314
51000,52,548
51000,53,19
51000,54,2499
51000,56,16294
51000,61,99
51000,62,99
51000,71,19
51000,81,99
51001,0,9424
51001,11,19
51001,21,19
51001,22,99
51001,23,366
51001,31,4999
51001,42,124
51001,44,1148
51001,48,152
51001,51,99
51001,52,217
51001,53,120
51001,54,762
51001,55,99
51001,56,523
51001,61,99
51001,62,1209
51001,71,249
51001,72,927
51001,81,541
51001,99,19
51003,0,35959
51003,11,36
51003,21,36
51003,22,19
51003,23,2285
51003,31,2699
51003,42,1288
51003,44,6088
51003,48,1041
51003,51,878
51003,52,4999
51003,53,782
51003,54,3026
51003,55,552
51003,56,2861
51003,61,732
51003,62,4562
51003,71,1139
51003,72,2847
51003,81,1908
51003,99,2
51005,0,2756
51005,11,12
51005,21,19
51005,22,19
51005,23,249
51005,31,307
51005,42,249
51005,44,565
51005,48,48
51005,51,19
51005,52,50
51005,53,13
51005,54,32
51005,56,249
51005,61,19
51005,62,823
51005,71,99
51005,72,316
51005,81,143
51005,99,19
51007,0,1969
51007,11,32
51007,22,19
51007,23,329
51007,31,288
51007,42,138
51007,44,260
51007,48,249
51007,51,19
51007,52,99
51007,53,19
51007,54,44
51007,56,99
51007,61,99
51007,62,499
51007,71,19
51007,72,116
51007,81,123
51009,0,7051
51009,11,19
51009,21,19
51009,22,19
51009,23,709
51009,31,2499
51009,42,229
51009,44,1195
51009,48,327
51009,51,249
51009,52,127
51009,53,44
51009,54,139
51009,55,99
51009,56,172
51009,61,999
51009,62,768
51009,71,61
51009,72,571
51009,81,316
51011,0,2723
51011,11,41
51011,21,99
51011,22,19
51011,23,306
51011,31,999
51011,42,81
51011,44,504
51011,48,99
51011,51,19
51011,52,87
51011,53,31
51011,54,99
51011,56,24
51011,61,19
51011,62,368
51011,71,99
51011,72,196
51011,81,140
51011,99,19
51013,0,122173
51013,22,99
51013,23,2417
51013,31,333
51013,42,1323
51013,44,9196
51013,48,7963
51013,51,6112
51013,52,2823
51013,53,3154
51013,54,36191
51013,55,2441
51013,56,8897
51013,61,3895
51013,62,8197
51013,71,2430
51013,72,15243
51013,81,11433
51013,99,47
51015,0,18923
51015,11,7
51015,21,25
51015,22,99
51015,23,1558
51015,31,4155
51015,42,670
51015,44,2111
51015,48,2504
51015,51,177
51015,52,329
51015,53,148
51015,54,434
51015,55,36
51015,56,557
51015,61,19
51015,62,3891
51015,71,56
51015,72,1166
51015,81,1031
51017,0,1764
51017,11,9
51017,22,249
51017,23,120
51017,31,41
51017,42,19
51017,44,89
51017,48,19
51017,51,19
51017,52,99
51017,53,41
51017,54,21
51017,55,99
51017,56,99
51017,61,19
51017,62,249
51017,71,19
51017,72,2499
51017,81,28
51017,99,19
51019,0,11967
51019,11,64
51019,21,99
51019,22,19
51019,23,1686
51019,31,1934
51019,42,419
51019,44,2209
51019,48,341
51019,51,499
51019,52,297
51019,53,249
51019,54,726
51019,55,99
51019,56,1204
51019,61,99
51019,62,948
51019,71,223
51019,72,702
51019,81,661
51019,99,19
51021,0,1177
51021,11,19
51021,21,99
51021,23,99
51021,31,509
51021,42,499
51021,44,87
51021,48,4
51021,51,99
51021,52,19
51021,53,19
51021,54,19
51021,62,99
51021,71,19
51021,72,26
51021,81,99
51023,0,10279
51023,11,19
51023,21,85
51023,22,19
51023,23,1695
51023,31,2496
51023,42,711
51023,44,736
51023,48,1019
51023,51,249
51023,52,200
51023,53,68
51023,54,256
51023,55,499
51023,56,316
51023,61,99
51023,62,743
51023,71,78
51023,72,753
51023,81,467
51025,0,2948
51025,11,206
51025,21,99
51025,22,19
51025,23,236
51025,31,389
51025,42,99
51025,44,352
51025,48,186
51025,51,19
51025,52,99
51025,53,7
51025,54,99
51025,55,19
51025,56,499
51025,61,499
51025,62,43
51025,71,24
51025,72,229
51025,81,123
51027,0,6110
51027,11,19
51027,21,1960
51027,22,19
51027,23,538
51027,31,322
51027,42,323
51027,44,691
51027,48,261
51027,51,99
51027,52,249
51027,53,99
51027,54,217
51027,55,249
51027,56,57
51027,61,249
51027,62,686
51027,71,19
51027,72,295
51027,81,192
51029,0,1868
51029,11,97
51029,21,198
51029,23,175
51029,31,89
51029,42,99
51029,44,291
51029,48,129
51029,51,19
51029,52,38
51029,53,10
51029,54,77
51029,55,19
51029,56,99
51029,61,99
51029,62,499
51029,71,19
51029,72,99
51029,81,141
51029,99,19
51031,0,15221
51031,11,48
51031,21,99
51031,22,48
51031,23,2359
51031,31,3708
51031,42,626
51031,44,1879
51031,48,467
51031,51,249
51031,52,398
51031,53,139
51031,54,658
51031,55,499
51031,56,1145
51031,61,249
51031,62,965
51031,71,29
51031,72,888
51031,81,1010
51033,0,4238
51033,11,19
51033,21,19
51033,22,249
51033,23,984
51033,31,264
51033,42,99
51033,44,717
51033,48,499
51033,51,99
51033,52,92
51033,53,40
51033,54,206
51033,55,249
51033,56,91
51033,61,99
51033,62,499
51033,71,89
51033,72,396
51033,81,336
51033,99,19
51035,0,4226
51035,21,19
51035,22,99
51035,23,494
51035,31,878
51035,42,99
51035,44,794
51035,48,127
51035,51,19
51035,52,99
51035,53,44
51035,54,123
51035,56,99
51035,61,19
51035,62,622
51035,71,99
51035,72,600
51035,81,148
51036,0,1165
51036,11,39
51036,21,19
51036,23,157
51036,31,249
51036,42,46
51036,44,99
51036,48,499
51036,51,99
51036,52,19
51036,53,19
51036,54,99
51036,56,99
51036,62,99
51036,71,46
51036,72,19
51036,81,97
51037,0,1868
51037,11,103
51037,21,19
51037,23,90
51037,31,422
51037,42,43
51037,44,245
51037,48,208
51037,51,19
51037,52,56
51037,53,13
51037,54,44
51037,55,19
51037,56,99
51037,61,19
51037,62,379
51037,71,19
51037,72,81
51037,81,91
51041,0,100727
51041,11,41
51041,21,99
51041,22,999
51041,23,8183
51041,31,10278
51041,42,5677
51041,44,17335
51041,48,4505
51041,51,3365
51041,52,5281
51041,53,1369
51041,54,6593
51041,55,2619
51041,56,5560
51041,61,1593
51041,62,9822
51041,71,1798
51041,72,10923
51041,81,5149
51041,99,19
51043,0,3451
51043,11,16
51043,21,19
51043,22,19
51043,23,240
51043,31,1200
51043,42,141
51043,44,284
51043,48,99
51043,51,19
51043,52,249
51043,53,31
51043,54,159
51043,56,74
51043,61,258
51043,62,224
51043,71,94
51043,72,196
51043,81,336
51043,99,19
51045,0,377
51045,11,19
51045,21,19
51045,22,99
51045,23,99
51045,31,19
51045,42,19
51045,44,118
51045,48,19
51045,51,19
51045,52,28
51045,53,19
51045,54,19
51045,56,19
51045,62,99
51045,72,99
51045,81,19
51047,0,11792
51047,11,15
51047,21,99
51047,22,249
51047,23,896
51047,31,1342
51047,42,489
51047,44,2192
51047,48,249
51047,51,730
51047,52,499
51047,53,137
51047,54,624
51047,55,99
51047,56,436
51047,61,164
51047,62,1976
51047,71,91
51047,72,1076
51047,81,1004
51049,0,995
51049,11,37
51049,23,249
51049,31,87
51049,42,19
51049,44,230
51049,48,99
51049,51,99
51049,52,99
51049,53,19
51049,54,99
51049,56,99
51049,61,99
51049,62,123
51049,71,19
51049,72,64
51049,81,79
51051,0,2844
51051,11,16
51051,21,999
51051,22,99
51051,23,135
51051,31,99
51051,42,99
51051,44,454
51051,48,162
51051,51,99
51051,52,76
51051,53,19
51051,54,216
51051,55,19
51051,56,19
51051,61,19
51051,62,447
51051,71,19
51051,72,165
51051,81,77
51051,99,19
51053,0,4454
51053,11,19
51053,21,99
51053,22,99
51053,23,384
51053,31,830
51053,42,243
51053,44,546
51053,48,2499
51053,51,19
51053,52,113
51053,53,19
51053,54,46
51053,56,105
51053,61,19
51053,62,300
51053,71,99
51053,72,242
51053,81,243
51053,99,19
51057,0,3506
51057,11,19
51057,23,98
51057,31,458
51057,42,99
51057,44,974
51057,48,99
51057,51,42
51057,52,156
51057,53,50
51057,54,97
51057,55,249
51057,56,99
51057,61,99
51057,62,543
51057,71,99
51057,72,481
51057,81,131
51057,99,19
51059,0,564426
51059,11,99
51059,21,124
51059,22,1270
51059,23,24106
51059,31,8248
51059,42,16279
51059,44,48821
51059,48,5990
51059,51,33332
51059,52,26469
51059,53,11051
51059,54,185478
51059,55,12597
51059,56,59113
51059,61,10150
51059,62,49792
51059,71,8978
51059,72,38984
51059,81,23519
51059,99,99
51061,0,15293
51061,11,58
51061,21,99
51061,22,99
51061,23,2059
51061,31,715
51061,42,400
51061,44,2817
51061,48,333
51061,51,303
51061,52,597
51061,53,244
51061,54,1676
51061,55,92
51061,56,508
51061,61,333
51061,62,1486
51061,71,431
51061,72,1915
51061,81,1238
51061,99,19
51063,0,1966
51063,11,19
51063,21,19
51063,22,19
51063,23,211
51063,31,499
51063,42,61
51063,44,362
51063,48,99
51063,51,99
51063,52,99
51063,53,19
51063,54,61
51063,55,19
51063,56,53
51063,62,287
51063,71,99
51063,72,154
51063,81,123
51065,0,2691
51065,11,99
51065,22,134
51065,23,438
51065,31,499
51065,42,94
51065,44,341
51065,48,41
51065,51,19
51065,52,42
51065,53,36
51065,54,249
51065,55,19
51065,56,174
51065,61,99
51065,62,228
51065,71,56
51065,72,300
51065,81,186
51065,99,19
51067,0,11631
51067,11,70
51067,21,19
51067,22,99
51067,23,1174
51067,31,2358
51067,42,511
51067,44,1916
51067,48,152
51067,51,119
51067,52,304
51067,53,150
51067,54,289
51067,55,24
51067,56,752
51067,61,999
51067,62,1239
51067,71,249
51067,72,918
51067,81,487
51067,99,19
51069,0,20381
51069,11,19
51069,21,176
51069,22,99
51069,23,1921
51069,31,4483
51069,42,1253
51069,44,3629
51069,48,1183
51069,51,172
51069,52,999
51069,53,183
51069,54,691
51069,55,249
51069,56,1030
51069,61,249
51069,62,1447
51069,71,233
51069,72,1969
51069,81,875
51069,99,19
51071,0,3868
51071,11,19
51071,22,249
51071,23,218
51071,31,1124
51071,42,249
51071,44,677
51071,48,99
51071,51,99
51071,52,78
51071,53,99
51071,54,249
51071,56,23
51071,61,19
51071,62,546
51071,71,19
51071,72,318
51071,81,238
51073,0,7254
51073,11,19
51073,22,99
51073,23,727
51073,31,261
51073,42,102
51073,44,1949
51073,48,160
51073,51,136
51073,52,312
51073,53,172
51073,54,298
51073,55,19
51073,56,234
51073,61,81
51073,62,1153
51073,71,158
51073,72,957
51073,81,489
51075,0,11275
51075,11,27
51075,21,99
51075,22,19
51075,23,1046
51075,31,194
51075,42,202
51075,44,518
51075,48,89
51075,51,19
51075,52,4863
51075,53,97
51075,54,276
51075,55,2499
51075,56,449
51075,61,99
51075,62,422
51075,71,280
51075,72,308
51075,81,529
51075,99,2
51077,0,1493
51077,11,19
51077,21,19
51077,22,19
51077,23,92
51077,31,376
51077,42,99
51077,44,182
51077,48,249
51077,51,99
51077,52,249
51077,53,19
51077,54,29
51077,55,19
51077,56,249
51077,61,99
51077,62,162
51077,71,19
51077,72,249
51077,81,42
51077,99,19
51079,0,2225
51079,11,19
51079,21,99
51079,22,19
51079,23,256
51079,31,61
51079,42,79
51079,44,491
51079,48,90
51079,51,99
51079,52,99
51079,53,99
51079,54,499
51079,56,130
51079,61,249
51079,62,249
51079,71,99
51079,72,243
51079,81,249
51081,0,2576
51081,11,19
51081,21,99
51081,22,99
51081,23,99
51081,31,959
51081,42,23
51081,44,307
51081,48,543
51081,52,19
51081,53,99
51081,54,19
51081,56,99
51081,62,249
51081,71,19
51081,72,241
51081,81,63
51083,0,9890
51083,11,99
51083,21,19
51083,22,249
51083,23,709
51083,31,1866
51083,42,281
51083,44,1460
51083,48,808
51083,51,123
51083,52,195
51083,53,99
51083,54,179
51083,55,99
51083,56,389
51083,61,183
51083,62,1784
51083,71,318
51083,72,831
51083,81,419
51085,0,39978
51085,11,99
51085,21,107
51085,22,19
51085,23,5097
51085,31,2985
51085,42,4454
51085,44,6199
51085,48,994
51085,51,229
51085,52,584
51085,53,447
51085,54,1545
51085,55,1599
51085,56,2530
51085,61,2499
51085,62,4829
51085,71,1333
51085,72,3448
51085,81,2415
51085,99,19
51087,0,165889
51087,11,99
51087,21,99
51087,22,2499
51087,23,8105
51087,31,8109
51087,42,8700
51087,44,23575
51087,48,2931
51087,51,4503
51087,52,25918
51087,53,3852
51087,54,9558
51087,55,9999
51087,56,11208
51087,61,1927
51087,62,22507
51087,71,1614
51087,72,14812
51087,81,8051
51087,99,14
51089,0,12965
51089,11,99
51089,21,99
51089,22,99
51089,23,545
51089,31,4380
51089,42,999
51089,44,1602
51089,48,625
51089,51,80
51089,52,286
51089,53,103
51089,54,289
51089,55,499
51089,56,1165
51089,61,99
51089,62,788
51089,71,185
51089,72,1003
51089,81,599
51091,0,360
51091,11,34
51091,23,28
51091,31,19
51091,42,19
51091,44,99
51091,48,99
51091,51,99
51091,52,99
51091,53,19
51091,54,19
51091,61,19
51091,62,99
51091,71,19
51091,72,41
51091,81,99
51093,0,9318
51093,11,26
51093,21,19
51093,22,99
51093,23,491
51093,31,4999
51093,42,150
51093,44,988
51093,48,499
51093,51,50
51093,52,184
51093,53,94
51093,54,289
51093,55,249
51093,56,367
51093,61,249
51093,62,586
51093,71,249
51093,72,804
51093,81,452
51093,99,19
51095,0,24181
51095,11,25
51095,21,19
51095,22,99
51095,23,1946
51095,31,2992
51095,42,499
51095,44,3852
51095,48,770
51095,51,249
51095,52,661
51095,53,554
51095,54,1393
51095,55,103
51095,56,1210
51095,61,249
51095,62,2218
51095,71,4999
51095,72,2929
51095,81,786
51095,99,19
51097,0,799
51097,11,45
51097,21,99
51097,23,121
51097,31,44
51097,42,99
51097,44,99
51097,48,21
51097,51,19
51097,52,19
51097,53,19
51097,54,31
51097,55,19
51097,56,140
51097,61,99
51097,62,99
51097,72,99
51097,81,31
51099,0,5620
51099,11,28
51099,21,19
51099,22,19
51099,23,267
51099,31,249
51099,42,45
51099,44,435
51099,48,113
51099,51,99
51099,52,111
51099,53,54
51099,54,2901
51099,56,415
51099,61,19
51099,62,271
51099,71,249
51099,72,452
51099,81,232
51101,0,2815
51101,11,999
51101,21,99
51101,23,297
51101,31,499
51101,42,39
51101,44,465
51101,48,99
51101,51,16
51101,52,100
51101,53,38
51101,54,249
51101,56,38
51101,61,19
51101,62,304
51101,71,32
51101,72,212
51101,81,168
51101,99,19
51103,0,4212
51103,11,18
51103,21,19
51103,22,99
51103,23,320
51103,31,99
51103,42,142
51103,44,850
51103,48,99
51103,51,64
51103,52,320
51103,53,66
51103,54,249
51103,55,99
51103,56,75
51103,61,99
51103,62,1015
51103,71,249
51103,72,452
51103,81,291
51103,99,19
51105,0,3259
51105,11,19
51105,21,249
51105,22,99
51105,23,294
51105,31,112
51105,42,122
51105,44,884
51105,48,88
51105,51,37
51105,52,213
51105,53,22
51105,54,52
51105,56,196
51105,62,614
51105,71,19
51105,72,261
51105,81,96
51105,99,19
51107,0,114986
51107,11,93
51107,21,162
51107,22,88
51107,23,12080
51107,31,4503
51107,42,3181
51107,44,16338
51107,48,8685
51107,51,9108
51107,52,4999
51107,53,1732
51107,54,14895
51107,55,1025
51107,56,11281
51107,61,1711
51107,62,8303
51107,71,2499
51107,72,10321
51107,81,5045
51107,99,19
51109,0,6697
51109,11,99
51109,21,19
51109,22,2499
51109,23,520
51109,31,1366
51109,42,249
51109,44,725
51109,48,999
51109,51,19
51109,52,249
51109,53,249
51109,54,149
51109,55,19
51109,56,116
51109,61,19
51109,62,309
51109,71,76
51109,72,392
51109,81,374
51111,0,1765
51111,11,25
51111,23,249
51111,31,999
51111,42,249
51111,44,265
51111,48,60
51111,52,83
51111,53,19
51111,54,99
51111,56,37
51111,62,214
51111,71,19
51111,72,47
51111,81,70
51113,0,2747
51113,11,25
51113,22,99
51113,23,219
51113,31,205
51113,42,99
51113,44,1082
51113,48,19
51113,51,19
51113,52,99
51113,53,19
51113,54,76
51113,56,59
51113,61,499
51113,62,322
51113,71,19
51113,72,211
51113,81,81
51115,0,1044
51115,11,19
51115,23,99
51115,31,99
51115,42,59
51115,44,265
51115,48,19
51115,51,19
51115,52,26
51115,53,19
51115,54,99
51115,56,21
51115,61,19
51115,62,119
51115,71,99
51115,72,133
51115,81,134
51115,99,19
51117,0,10700
51117,11,48
51117,22,147
51117,23,699
51117,31,1602
51117,42,499
51117,44,1868
51117,48,1162
51117,51,107
51117,52,289
51117,53,365
51117,54,318
51117,56,499
51117,61,99
51117,62,1779
51117,71,63
51117,72,1166
51117,81,439
51117,99,19
51119,0,2340
51119,11,19
51119,23,236
51119,31,159
51119,42,149
51119,44,437
51119,48,99
51119,51,99
51119,52,99
51119,53,37
51119,54,133
51119,55,19
51119,56,19
51119,61,19
51119,62,493
51119,71,115
51119,72,218
51119,81,161
51119,99,19
51121,0,26297
51121,11,99
51121,21,99
51121,22,99
51121,23,1303
51121,31,3558
51121,42,641
51121,44,4950
51121,48,219
51121,51,1420
51121,52,752
51121,53,446
51121,54,1956
51121,55,48
51121,56,773
51121,61,420
51121,62,3980
51121,71,255
51121,72,4241
51121,81,1204
51121,99,2
51125,0,3156
51125,11,73
51125,21,19
51125,22,99
51125,23,284
51125,31,132
51125,42,19
51125,44,304
51125,48,99
51125,51,129
51125,52,99
51125,53,44
51125,54,144
51125,56,88
51125,61,34
51125,62,228
51125,71,2499
51125,72,237
51125,81,249
51127,0,2615
51127,11,37
51127,22,19
51127,23,584
51127,31,123
51127,42,99
51127,44,475
51127,48,249
51127,51,19
51127,52,28
51127,53,99
51127,54,60
51127,56,183
51127,61,19
51127,62,467
51127,71,249
51127,72,165
51127,81,161
51131,0,3211
51131,11,99
51131,22,99
51131,23,147
51131,31,499
51131,42,249
51131,44,625
51131,48,99
51131,51,19
51131,52,99
51131,53,25
51131,54,46
51131,55,99
51131,56,99
51131,61,99
51131,62,999
51131,71,99
51131,72,412
51131,81,99
51131,99,19
51133,0,1789
51133,11,3
51133,22,19
51133,23,340
51133,31,370
51133,42,99
51133,44,363
51133,48,99
51133,51,19
51133,52,76
51133,53,27
51133,54,73
51133,56,98
51133,62,39
51133,71,25
51133,72,96
51133,81,153
51133,99,19
51135,0,3655
51135,11,19
51135,21,19
51135,22,249
51135,23,180
51135,31,351
51135,42,116
51135,44,745
51135,48,66
51135,51,25
51135,52,127
51135,53,24
51135,54,184
51135,56,19
51135,61,99
51135,62,999
51135,71,19
51135,72,354
51135,81,246
51135,99,4
51137,0,5513
51137,11,19
51137,22,99
51137,23,664
51137,31,871
51137,42,249
51137,44,991
51137,48,499
51137,51,55
51137,52,142
51137,53,99
51137,54,274
51137,55,19
51137,56,249
51137,61,99
51137,62,316
51137,71,249
51137,72,600
51137,81,476
51139,0,4610
51139,11,2
51139,21,249
51139,22,99
51139,23,414
51139,31,685
51139,42,99
51139,44,761
51139,48,499
51139,51,17
51139,52,249
51139,53,99
51139,54,169
51139,55,19
51139,56,91
51139,61,99
51139,62,538
51139,71,249
51139,72,834
51139,81,201
51141,0,4156
51141,11,99
51141,22,19
51141,23,113
51141,31,1787
51141,42,99
51141,44,576
51141,48,134
51141,51,99
51141,52,83
51141,53,19
51141,54,499
51141,55,19
51141,56,99
51141,61,19
51141,62,541
51141,71,99
51141,72,162
51141,81,103
51141,99,19
51143,0,7887
51143,11,68
51143,21,19
51143,22,99
51143,23,1072
51143,31,2019
51143,42,999
51143,44,981
51143,48,134
51143,51,99
51143,52,139
51143,53,99
51143,54,144
51143,55,19
51143,56,414
51143,61,328
51143,62,888
51143,71,63
51143,72,380
51143,81,494
51143,99,19
51145,0,4143
51145,11,5
51145,21,19
51145,22,19
51145,23,1050
51145,31,162
51145,42,174
51145,44,555
51145,48,99
51145,51,99
51145,52,155
51145,53,99
51145,54,172
51145,56,499
51145,61,44
51145,62,222
51145,71,188
51145,72,507
51145,81,402
51147,0,6771
51147,11,99
51147,22,99
51147,23,292
51147,31,160
51147,42,152
51147,44,1584
51147,48,99
51147,51,99
51147,52,204
51147,53,101
51147,54,132
51147,55,35
51147,56,103
51147,61,999
51147,62,1778
51147,71,99
51147,72,1143
51147,81,280
51149,0,5952
51149,21,99
51149,23,435
51149,31,651
51149,42,1095
51149,44,701
51149,48,970
51149,51,99
51149,52,86
51149,53,99
51149,54,229
51149,55,99
51149,56,481
51149,61,194
51149,62,180
51149,71,249
51149,72,401
51149,81,227
51153,0,81776
51153,11,9
51153,21,99
51153,22,538
51153,23,9633
51153,31,1985
51153,42,2160
51153,44,19284
51153,48,1341
51153,51,1500
51153,52,2054
51153,53,1116
51153,54,10301
51153,55,456
51153,56,5152
51153,61,1414
51153,62,7364
51153,71,1716
51153,72,10716
51153,81,4960
51153,99,22
51155,0,10785
51155,22,99
51155,23,314
51155,31,4999
51155,42,249
51155,44,1676
51155,48,204
51155,51,142
51155,52,163
51155,53,99
51155,54,127
51155,55,99
51155,56,395
51155,61,19
51155,62,1095
51155,71,99
51155,72,1053
51155,81,417
51155,99,19
51157,0,856
51157,11,19
51157,23,123
51157,31,28
51157,42,19
51157,44,119
51157,48,99
51157,51,19
51157,52,25
51157,53,8
51157,54,98
51157,56,28
51157,61,99
51157,62,37
51157,71,19
51157,72,249
51157,81,99
51159,0,2031
51159,11,19
51159,22,99
51159,23,76
51159,31,113
51159,42,88
51159,44,303
51159,48,99
51159,51,249
51159,52,62
51159,53,19
51159,54,42
51159,56,99
51159,61,19
51159,62,999
51159,71,99
51159,72,110
51159,81,249
51159,99,19
51161,0,34318
51161,11,19
51161,21,88
51161,22,249
51161,23,1165
51161,31,4633
51161,42,1829
51161,44,3649
51161,48,851
51161,51,926
51161,52,6377
51161,53,482
51161,54,1724
51161,55,999
51161,56,1394
51161,61,742
51161,62,4949
51161,71,299
51161,72,2737
51161,81,1474
51163,0,4746
51163,11,99
51163,21,19
51163,22,99
51163,23,359
51163,31,1305
51163,42,99
51163,44,1230
51163,48,109
51163,51,19
51163,52,99
51163,53,31
51163,54,94
51163,56,69
51163,61,19
51163,62,202
51163,71,127
51163,72,851
51163,81,152
51163,99,19
51165,0,23844
51165,11,499
51165,21,99
51165,22,99
51165,23,2473
51165,31,7181
51165,42,999
51165,44,1908
51165,48,3079
51165,51,99
51165,52,499
51165,53,999
51165,54,369
51165,55,99
51165,56,590
51165,61,499
51165,62,1633
51165,71,249
51165,72,2499
51165,81,986
51165,99,19
51167,0,6361
51167,11,30
51167,21,682
51167,22,249
51167,23,674
51167,31,893
51167,42,78
51167,44,1114
51167,48,115
51167,51,499
51167,52,274
51167,53,99
51167,54,192
51167,55,19
51167,56,85
51167,61,19
51167,62,897
51167,71,19
51167,72,507
51167,81,188
51167,99,19
51169,0,3688
51169,11,99
51169,21,99
51169,22,19
51169,23,99
51169,31,999
51169,42,99
51169,44,752
51169,48,97
51169,51,249
51169,52,92
51169,53,99
51169,54,104
51169,55,19
51169,56,249
51169,62,834
51169,71,99
51169,72,349
51169,81,179
51171,0,11565
51171,11,19
51171,22,99
51171,23,676
51171,31,3437
51171,42,354
51171,44,1799
51171,48,320
51171,51,499
51171,52,313
51171,53,249
51171,54,338
51171,56,347
51171,61,163
51171,62,1252
51171,71,233
51171,72,1192
51171,81,579
51171,99,19
51173,0,9296
51173,11,19
51173,21,19
51173,22,12
51173,23,502
51173,31,3075
51173,42,138
51173,44,1292
51173,48,201
51173,51,99
51173,52,148
51173,53,64
51173,54,231
51173,55,99
51173,56,273
51173,61,19
51173,62,2041
51173,71,99
51173,72,670
51173,81,429
51173,99,19
51175,0,3153
51175,11,99
51175,23,249
51175,31,2499
51175,42,125
51175,44,280
51175,48,79
51175,51,99
51175,52,99
51175,53,19
51175,54,249
51175,56,99
51175,61,99
51175,62,148
51175,71,99
51175,72,100
51175,81,158
51177,0,26010
51177,11,19
51177,21,99
51177,22,249
51177,23,2205
51177,31,1692
51177,42,660
51177,44,6886
51177,48,1068
51177,51,460
51177,52,749
51177,53,591
51177,54,1517
51177,55,252
51177,56,915
51177,61,407
51177,62,2541
51177,71,634
51177,72,3770
51177,81,1468
51177,99,19
51179,0,27491
51179,11,19
51179,21,99
51179,22,99
51179,23,2248
51179,31,719
51179,42,2123
51179,44,3928
51179,48,578
51179,51,293
51179,52,4999
51179,53,342
51179,54,3229
51179,55,25
51179,56,1416
51179,61,381
51179,62,2463
51179,71,729
51179,72,3384
51179,81,1604
51179,99,5
51181,0,2499
51181,11,19
51181,22,999
51181,23,67
51181,31,249
51181,42,19
51181,44,99
51181,48,99
51181,51,19
51181,52,99
51181,53,19
51181,54,99
51181,56,99
51181,62,19
51181,71,19
51181,72,19
51181,81,39
51181,99,19
51183,0,2271
51183,11,99
51183,21,249
51183,22,99
51183,23,67
51183,31,209
51183,42,99
51183,44,329
51183,48,89
51183,52,99
51183,53,19
51183,54,99
51183,55,19
51183,56,249
51183,61,99
51183,62,457
51183,71,19
51183,72,379
51183,81,164
51185,0,14494
51185,11,99
51185,21,898
51185,22,99
